0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,score,eval_times,iter_times
0.5,0.6,0.5,0.6,0.8,1.0,0.7,0.2,0.1,0.7,0.6,0.4,0.6,0.7,0.2,1.0,0.7,0.4,0.2,0.8,0.9,0.4,1.0,0.0,0.6,1.0,0.7,0.5604437392222545,129320.37177443504,129352.8688864708
0.2,0.5,0.5,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.4,0.4,0.0,0.5,0.9,0.0,0.0,0.7,0.7,0.3,0.1,0.6,0.3,0.5,0.4,0.6,0.5269586561870487,129320.37177443504,129352.8688864708
0.2,0.5,0.5,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.4,0.4,0.0,0.5,0.9,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.6,0.5523700544170198,129320.37177443504,129352.8688864708
0.2,0.5,0.5,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.9,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.6,0.5535031143289812,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.1,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5589250658389092,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5626014060927943,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.2,0.3,0.5631852154855259,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.1,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5607846598612254,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.2,0.6,0.5553090973149666,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5618718497381076,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5633535688507032,129320.37177443504,129352.8688864708
0.2,0.8,0.5,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5560696381859342,129320.37177443504,129352.8688864708
0.2,0.5,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5628551011875993,129320.37177443504,129352.8688864708
0.2,0.5,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5577675852557161,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5649843962283125,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5573834566105959,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.2,0.3,0.5600988090166404,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.9,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5590455681790134,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5643083656229501,129320.37177443504,129352.8688864708
0.2,0.5,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.544758425076699,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.6,0.5531607570332112,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.1,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.9,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.2,0.3,0.5492245497300781,129320.37177443504,129352.8688864708
0.2,0.8,0.5,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5576077706514498,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5647586986815512,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.2,0.3,0.5602927342640318,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5644688202850207,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.56417078556033,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5641230205329524,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.56440847750235,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5579709850125139,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.2,0.3,0.5505729721514003,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.1,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5546414928967031,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5651435022994779,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.563221955940467,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.1,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.3,0.5507176381586435,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.1,0.6,0.3,0.5,0.4,0.3,0.5495234159794081,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.560783151190277,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.9,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.3,0.5531156981758608,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.7,0.2,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.4,0.3,0.8,0.6,0.7,0.5,0.4,0.6,0.5494251227743094,129320.37177443504,129352.8688864708
0.2,0.8,0.8,0.4,0.2,1.0,1.0,0.8,0.6,0.3,0.4,0.4,0.4,0.0,0.5,0.4,0.0,1.0,0.7,0.7,0.3,0.8,0.6,0.3,0.5,0.2,0.3,0.5595001692537696,129320.37177443504,129352.8688864708
