0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,score,eval_times,iter_times
0.0,0.2,0.4,0.4,0.0,0.6,0.5,0.5,0.3,0.3,0.6,0.8,0.4,0.9,0.5,0.7,0.9,0.0,1.0,0.3,0.9,0.2,0.2,0.9,0.1,0.0,0.3,0.5744503370048843,50530.53533411026,50539.31536436081
0.8,0.1,1.0,0.8,0.7,0.6,0.4,0.7,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.1,0.2,0.6,0.4596145731809908,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.7,0.4,0.3,0.3,0.7,0.7,0.0,0.5,1.0,0.6,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.2,0.6,0.4801270321525995,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.3,0.3,0.7,0.7,0.0,0.5,1.0,0.8,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.2,0.6,0.48369083211151315,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.7,0.4,0.8,0.3,0.7,0.7,0.0,0.9,1.0,0.8,0.1,0.0,0.8,0.4,0.2,0.3,0.2,0.8,0.1,0.0,0.9,1.0,0.4290680125009026,50530.53533411026,50539.31536436081
0.8,0.1,1.0,0.8,0.7,0.6,0.4,0.3,0.3,0.7,0.7,0.7,0.9,1.0,0.8,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.9,0.6,0.46222213779051835,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.3,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.3,0.0,0.8,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.2,1.0,0.46870452356359343,50530.53533411026,50539.31536436081
0.8,0.1,1.0,0.8,0.7,0.6,0.4,0.3,0.3,0.7,0.7,0.0,0.9,0.8,0.6,0.3,0.4,0.8,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.2,1.0,0.4397677826961472,50530.53533411026,50539.31536436081
1.0,0.8,1.0,0.9,0.7,0.7,0.4,0.3,0.3,0.7,0.7,0.7,0.9,1.0,0.8,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.0,0.2,0.6,0.4366710072943884,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.8,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.9,0.6,0.5453907897334391,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.8,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.3,0.0,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.9,0.6,0.5366373006362317,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.8,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.3,0.4,0.4,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.9,1.0,0.49545250522377654,50530.53533411026,50539.31536436081
0.8,0.8,1.0,0.8,0.7,0.6,0.4,0.8,0.3,0.7,0.7,0.7,0.5,0.8,0.6,0.1,0.4,0.8,0.4,0.2,0.3,0.2,0.8,0.1,0.7,0.9,0.6,0.48887054974637834,50530.53533411026,50539.31536436081
